station;termin;nat_abbr;dv1towz0;fk1towz0;fu3towz0;fu3towz1;gre000z0;sre000z0;ta1tows0;tdetows0;uretows0
392;20230617093000;UEB;101;1.6;5.8;13.3;885;10;17.8;5.7;45.0
392;20230617094000;UEB;105;1.8;6.1;16.6;653;8;18.2;5.1;41.9
392;20230617095000;UEB;92;2.1;7.2;16.6;962;10;18.4;2.6;34.7
392;20230617100000;UEB;94;2.1;6.8;19.1;716;7;18.8;3.2;35.3
392;20230617101000;UEB;90;2.9;10.1;20.9;800;7;18.4;3.2;36.3
392;20230617102000;UEB;87;2.5;7.9;16.2;335;0;18.5;2.6;34.6
392;20230617103000;UEB;136;1.0;2.5;13.0;722;6;19.1;3.3;34.9
392;20230617104000;UEB;143;0.9;2.2;13.3;1030;10;19.0;3.3;35.3
392;20230617105000;UEB;104;2.3;7.9;16.6;789;7;18.9;3.6;36.1
392;20230617110000;UEB;139;1.5;4.3;12.6;751;8;18.8;3.9;37.2
392;20230617111000;UEB;249;1.6;4.7;13.0;981;10;18.8;4.5;38.8
392;20230617112000;UEB;263;2.0;5.4;14.4;1017;10;19.1;4.0;36.7
392;20230617113000;UEB;24;1.1;1.8;10.8;892;9;19.5;3.4;34.3
392;20230617114000;UEB;201;2.0;6.1;18.4;921;10;19.5;3.6;34.8
392;20230617115000;UEB;229;2.0;6.1;16.2;1041;10;19.6;2.1;31.2
392;20230617120000;UEB;253;1.1;1.8;10.1;782;10;19.8;3.5;34.0
392;20230617121000;UEB;283;3.1;10.1;23.8;958;10;19.9;3.1;32.8
392;20230617122000;UEB;255;2.7;9.0;24.1;1014;10;19.7;2.0;30.7
392;20230617123000;UEB;266;2.8;9.4;20.2;980;10;19.8;2.4;31.4
392;20230617124000;UEB;256;2.4;7.6;16.9;937;10;19.8;2.6;32.0
392;20230617125000;UEB;231;2.1;6.5;18.0;927;10;20.2;2.5;30.9
392;20230617130000;UEB;232;2.9;9.4;24.1;910;10;20.2;2.8;31.6
392;20230617131000;UEB;235;3.0;10.8;16.6;896;10;20.1;2.5;31.1
392;20230617132000;UEB;200;2.8;9.4;20.2;852;10;20.4;2.5;30.5
392;20230617133000;UEB;157;1.2;0.7;14.4;809;10;20.7;2.8;30.6
392;20230617134000;UEB;210;3.7;10.1;26.6;763;10;20.9;3.3;31.3
392;20230617135000;UEB;249;2.4;7.9;16.9;738;9;20.6;2.8;30.9
392;20230617140000;UEB;258;2.8;9.4;19.4;749;10;20.6;1.3;27.6
392;20230617141000;UEB;272;2.3;7.2;19.1;808;10;20.8;1.5;27.8
392;20230617142000;UEB;251;2.9;10.1;19.4;679;10;20.5;1.8;28.8
392;20230617143000;UEB;274;1.7;5.4;11.9;597;10;20.7;1.1;27.1
392;20230617144000;UEB;244;1.1;3.6;10.8;659;10;20.9;2.4;29.4
392;20230617145000;UEB;310;1.2;1.8;9.4;692;10;20.8;2.4;29.5
392;20230617150000;UEB;186;1.2;1.4;11.2;655;10;20.9;2.7;30.1
392;20230617151000;UEB;9;1.9;5.0;20.2;630;10;21.3;3.5;30.9
392;20230617152000;UEB;340;1.7;4.7;13.7;605;10;20.6;2.8;30.8
392;20230617153000;UEB;349;2.0;6.1;16.6;574;10;21.3;3.6;31.3
392;20230617154000;UEB;277;1.9;6.1;14.4;527;10;21.1;3.5;31.3
392;20230617155000;UEB;303;1.4;4.3;10.1;489;10;21.0;3.4;31.3
392;20230617160000;UEB;247;2.8;9.7;16.6;480;10;21.1;2.6;29.5
392;20230617161000;UEB;206;1.3;4.0;11.2;456;10;21.4;3.5;30.7
392;20230617162000;UEB;271;2.1;6.8;14.8;393;10;21.0;2.9;30.3
392;20230617163000;UEB;280;1.1;3.2;8.3;395;10;21.1;3.6;31.6
392;20230617164000;UEB;297;1.4;3.6;10.1;363;10;21.0;3.4;31.4
392;20230617165000;UEB;333;2.2;7.9;11.9;350;10;21.2;3.1;30.3
392;20230617170000;UEB;313;2.0;6.8;10.8;322;10;21.2;3.0;30.1
392;20230617171000;UEB;321;1.6;5.4;11.9;283;10;21.2;3.3;30.8
392;20230617172000;UEB;334;1.8;6.1;9.4;233;8;21.1;3.4;31.1
392;20230617173000;UEB;353;1.4;5.0;7.2;208;10;20.9;3.3;31.4
392;20230617174000;UEB;327;1.4;5.0;7.6;176;6;21.1;3.5;31.3
392;20230617175000;UEB;4;1.8;6.1;11.2;133;0;21.1;3.5;31.3
392;20230617180000;UEB;355;2.0;7.2;11.5;131;0;21.0;3.3;31.2
392;20230617181000;UEB;14;2.0;6.8;9.7;114;0;20.9;3.4;31.5
392;20230617182000;UEB;352;1.4;5.0;7.6;105;2;21.0;3.4;31.4
392;20230617183000;UEB;333;1.5;5.0;6.5;85;0;21.0;3.3;31.2
392;20230617184000;UEB;327;1.0;3.6;5.0;62;0;20.9;3.3;31.3
392;20230617185000;UEB;299;0.8;2.9;4.3;39;0;20.9;3.2;31.1
392;20230617190000;UEB;270;0.7;2.5;2.9;25;0;20.9;3.2;31.1
392;20230617191000;UEB;313;0.5;1.8;2.9;16;0;20.8;3.1;31.1
392;20230617192000;UEB;352;0.4;1.4;2.2;9;0;20.9;3.1;30.9
392;20230617193000;UEB;26;0.4;1.1;2.2;5;0;20.9;3.1;30.8
392;20230617194000;UEB;51;0.3;1.1;1.4;4;0;21.0;3.1;30.8
392;20230617195000;UEB;56;0.3;1.1;1.4;4;0;21.0;3.1;30.8
392;20230617200000;UEB;66;0.5;1.8;2.5;4;0;20.9;3.0;30.7
392;20230617201000;UEB;56;0.7;2.5;2.9;4;0;20.6;2.9;31.1
392;20230617202000;UEB;67;0.7;2.5;2.9;4;0;20.6;3.0;31.2
392;20230617203000;UEB;82;0.8;2.9;3.2;4;0;20.8;2.9;30.6
392;20230617204000;UEB;86;0.5;1.8;2.2;4;0;20.9;3.0;30.7
392;20230617205000;UEB;21;0.4;1.4;2.5;4;0;20.9;2.7;30.1
392;20230617210000;UEB;285;0.5;1.8;3.2;4;0;20.7;3.0;31.0
392;20230617211000;UEB;246;0.6;2.2;2.9;4;0;20.8;3.0;30.9
392;20230617212000;UEB;227;0.8;2.9;3.2;4;0;20.5;3.0;31.5
392;20230617213000;UEB;235;0.7;2.5;3.2;4;0;20.6;3.1;31.4
392;20230617214000;UEB;242;0.8;2.9;3.6;4;0;20.6;3.1;31.4
392;20230617215000;UEB;275;1.1;4.0;5.4;4;0;20.5;2.6;30.6
392;20230617220000;UEB;277;1.4;5.0;6.8;4;0;20.5;2.9;31.2
392;20230617221000;UEB;258;1.4;5.0;6.8;4;0;20.5;2.9;31.3
392;20230617222000;UEB;234;1.7;6.1;7.2;4;0;20.5;3.0;31.5
392;20230617223000;UEB;238;2.0;7.2;7.6;4;0;20.4;1.6;28.7
392;20230617224000;UEB;257;2.0;7.2;8.3;4;0;20.1;2.9;31.9
392;20230617225000;UEB;250;2.2;7.9;9.4;4;0;20.0;2.1;30.5
392;20230617230000;UEB;254;1.9;6.8;7.9;4;0;19.9;2.9;32.3
392;20230617231000;UEB;244;1.9;6.8;7.6;4;0;19.9;2.8;32.2
392;20230617232000;UEB;235;1.9;6.8;7.9;4;0;19.7;2.9;32.9
392;20230617233000;UEB;231;2.5;9.0;11.2;4;0;19.5;3.6;35.0
392;20230617234000;UEB;221;2.6;9.4;10.4;4;0;19.6;3.2;33.7
392;20230617235000;UEB;210;2.7;9.7;10.8;4;0;19.8;3.2;33.2
392;20230618000000;UEB;206;2.1;7.6;10.1;4;0;19.7;3.2;33.6
392;20230618001000;UEB;188;0.9;3.2;5.0;4;0;19.7;3.2;33.6
392;20230618002000;UEB;139;0.8;2.5;5.8;4;0;19.8;3.0;32.9
392;20230618003000;UEB;179;1.2;4.0;6.5;4;0;19.2;4.2;37.1
392;20230618004000;UEB;158;0.5;1.4;5.0;4;0;19.7;3.3;33.7
392;20230618005000;UEB;173;0.6;1.8;4.3;4;0;19.4;3.8;35.6
392;20230618010000;UEB;162;1.0;3.6;6.1;4;0;19.7;3.2;33.6
392;20230618011000;UEB;167;0.8;2.9;5.4;4;0;19.3;3.8;35.9
392;20230618012000;UEB;199;1.4;5.0;6.8;4;0;19.3;4.5;37.5
392;20230618013000;UEB;205;1.8;6.5;8.3;4;0;19.4;4.5;37.3
392;20230618014000;UEB;202;2.4;8.6;9.0;4;0;19.1;4.6;38.5
392;20230618015000;UEB;194;2.0;7.2;8.6;4;0;18.8;4.6;39.2
392;20230618020000;UEB;168;1.0;2.9;6.8;4;0;18.7;4.4;38.7
392;20230618021000;UEB;120;1.4;5.0;8.3;4;0;18.8;3.7;36.6
392;20230618022000;UEB;105;2.0;7.2;8.6;4;0;18.7;3.7;36.9
392;20230618023000;UEB;98;1.4;4.7;7.2;4;0;19.0;3.4;35.6
392;20230618024000;UEB;87;1.2;4.3;5.0;4;0;19.0;3.5;35.7
392;20230618025000;UEB;103;1.0;3.6;4.7;4;0;19.2;3.6;35.5
392;20230618030000;UEB;116;0.8;2.9;4.3;4;0;19.2;3.8;36.1
392;20230618031000;UEB;114;0.8;2.9;4.3;4;0;19.2;3.7;35.9
392;20230618032000;UEB;90;0.7;2.5;3.2;4;0;19.3;3.5;35.1
392;20230618033000;UEB;82;1.1;4.0;5.4;5;0;19.2;3.3;34.8
392;20230618034000;UEB;106;1.1;4.0;5.4;6;0;19.7;2.5;31.9
392;20230618035000;UEB;100;0.8;2.9;4.0;11;0;19.5;2.9;33.3
392;20230618040000;UEB;109;0.8;2.9;4.3;20;0;19.3;3.1;34.0
392;20230618041000;UEB;119;1.0;3.6;5.0;30;3;19.5;2.8;33.0
392;20230618042000;UEB;128;0.9;2.9;5.0;47;8;19.4;3.0;33.6
392;20230618043000;UEB;146;0.5;1.4;4.7;69;10;19.4;3.4;34.7
392;20230618044000;UEB;138;0.4;1.4;4.3;90;10;19.3;3.4;34.9
392;20230618045000;UEB;133;0.6;2.2;5.0;113;10;19.3;3.8;35.7
392;20230618050000;UEB;166;0.2;0.4;2.5;140;10;19.4;3.2;34.2
392;20230618051000;UEB;170;0.3;0.4;3.2;166;10;19.4;3.4;34.7
392;20230618052000;UEB;144;0.3;0.7;4.7;190;10;19.5;3.3;34.1
392;20230618053000;UEB;131;0.2;0.4;2.9;216;10;19.4;3.4;34.7
392;20230618054000;UEB;145;0.3;0.7;3.2;247;10;20.0;3.8;34.3
392;20230618055000;UEB;131;0.2;0.4;2.9;275;10;19.5;3.4;34.3
392;20230618060000;UEB;135;0.4;1.1;5.8;305;10;19.3;3.7;35.6
392;20230618061000;UEB;107;0.3;0.4;3.6;335;10;19.7;4.1;35.7
392;20230618062000;UEB;123;0.3;1.1;5.0;365;10;19.6;2.9;33.0
392;20230618063000;UEB;136;0.4;1.1;4.7;395;10;19.8;2.9;32.6
392;20230618064000;UEB;149;0.9;2.9;7.6;428;10;19.8;4.2;35.6
392;20230618065000;UEB;184;2.1;7.2;9.0;461;10;19.7;3.7;34.6
392;20230618070000;UEB;204;2.0;7.2;8.3;488;10;20.1;4.0;34.5
392;20230618071000;UEB;212;1.9;6.8;7.6;510;10;19.9;4.0;35.0
392;20230618072000;UEB;217;2.0;7.2;8.3;536;10;19.6;3.9;35.5
392;20230618073000;UEB;210;1.8;6.5;10.1;560;10;18.6;6.8;46.1
392;20230618074000;UEB;220;1.5;5.0;9.4;586;10;19.3;5.3;39.7
392;20230618075000;UEB;211;1.0;2.9;5.8;607;10;19.7;5.0;37.9
392;20230618080000;UEB;119;0.7;1.8;8.3;630;10;18.1;10.2;60.0
392;20230618081000;UEB;186;1.1;3.6;7.9;666;10;18.8;7.5;47.8
392;20230618082000;UEB;186;1.6;5.4;9.0;701;10;19.2;4.4;37.7
392;20230618083000;UEB;189;1.2;3.2;9.0;727;10;18.1;8.6;53.8
392;20230618084000;UEB;154;0.7;1.4;7.9;747;10;19.9;4.7;36.8
392;20230618085000;UEB;172;1.2;3.6;11.2;768;10;19.7;7.0;43.8
392;20230618090000;UEB;265;1.0;1.1;12.6;795;10;18.8;8.5;51.0
392;20230618091000;UEB;248;0.6;1.1;6.8;798;10;19.0;7.5;47.3
392;20230618092000;UEB;205;1.2;3.2;18.7;816;10;19.9;6.6;41.9
392;20230618093000;UEB;153;1.4;2.9;13.3;837;10;19.6;8.2;47.8
392;20230618094000;UEB;227;0.6;1.1;6.5;861;10;19.5;8.7;49.6
392;20230618095000;UEB;232;1.1;3.2;9.0;821;10;20.2;7.8;44.8
392;20230618100000;UEB;236;0.9;2.5;9.0;853;10;20.7;7.8;43.2
392;20230618101000;UEB;224;1.0;2.9;11.2;809;10;20.4;7.1;42.0
392;20230618102000;UEB;208;1.4;4.3;10.4;883;10;21.2;7.1;40.2
392;20230618103000;UEB;72;0.8;1.4;8.6;910;10;21.4;8.3;43.0
392;20230618104000;UEB;50;0.9;1.8;9.7;758;10;21.0;8.1;43.4
392;20230618105000;UEB;67;1.3;4.0;10.8;896;10;21.3;7.6;41.2
392;20230618110000;UEB;103;1.2;3.6;13.3;778;10;21.4;7.7;41.2
392;20230618111000;UEB;85;1.1;2.9;11.2;683;4;21.3;7.2;40.1
392;20230618112000;UEB;177;0.6;1.1;5.0;578;0;21.8;7.4;39.3
392;20230618113000;UEB;228;0.6;1.8;6.8;796;7;22.3;8.5;41.3
392;20230618114000;UEB;64;1.0;2.9;11.2;724;5;21.7;7.6;40.2
392;20230618115000;UEB;173;0.7;0.7;8.3;673;5;21.9;8.0;40.7
392;20230618120000;UEB;232;1.1;3.2;10.4;964;10;22.2;7.7;39.2
392;20230618121000;UEB;195;1.0;2.2;11.2;980;10;22.6;8.0;39.0
392;20230618122000;UEB;165;1.5;5.0;15.8;745;8;22.6;5.7;33.4
392;20230618123000;UEB;169;1.6;5.8;15.8;987;10;23.2;5.9;32.6
392;20230618124000;UEB;142;1.4;3.6;18.7;761;6;23.0;7.1;35.8
392;20230618125000;UEB;100;1.3;4.3;10.4;744;9;22.5;7.1;37.0
392;20230618130000;UEB;117;1.1;2.9;8.6;967;10;22.6;7.0;36.6
392;20230618131000;UEB;110;1.3;4.3;12.6;859;10;23.3;7.4;35.9
392;20230618132000;UEB;107;0.8;1.8;12.2;764;6;23.1;7.2;35.9
392;20230618133000;UEB;317;0.8;1.1;9.7;751;7;23.5;7.8;36.5
392;20230618134000;UEB;215;1.6;2.9;12.6;500;8;23.6;6.5;33.3
392;20230618135000;UEB;232;1.6;5.4;10.4;591;10;23.6;6.5;33.3
392;20230618140000;UEB;208;1.4;4.0;11.5;837;10;23.8;6.7;33.2
392;20230618141000;UEB;16;1.5;3.6;14.8;805;10;24.5;7.4;33.6
392;20230618142000;UEB;335;1.0;2.9;7.6;723;10;23.4;6.6;33.8
392;20230618143000;UEB;321;1.1;2.5;8.6;714;10;23.2;6.4;33.8
392;20230618144000;UEB;254;1.3;4.0;14.0;561;10;24.3;6.7;32.4
392;20230618145000;UEB;253;1.9;6.5;14.8;672;10;24.1;5.9;31.0
392;20230618150000;UEB;257;1.8;6.1;14.4;259;2;24.0;5.6;30.5
392;20230618151000;UEB;255;1.7;5.8;11.9;396;4;24.1;5.8;30.7
392;20230618152000;UEB;256;2.1;7.2;15.5;690;10;24.4;6.0;30.7
392;20230618153000;UEB;251;2.9;10.1;20.5;546;10;24.5;6.6;31.8
392;20230618154000;UEB;230;4.3;15.5;24.8;399;4;24.5;7.1;32.8
392;20230618155000;UEB;261;4.5;16.2;23.0;265;0;24.2;6.2;31.5
392;20230618160000;UEB;253;5.5;19.4;25.6;196;0;24.1;6.4;32.1
392;20230618161000;UEB;251;5.8;20.9;26.6;149;0;24.0;6.5;32.4
392;20230618162000;UEB;253;6.4;23.0;26.3;102;0;23.9;6.4;32.5
392;20230618163000;UEB;251;7.7;27.7;34.6;73;0;23.9;6.4;32.5
392;20230618164000;UEB;253;10.3;36.7;43.6;55;0;23.4;6.3;33.2
392;20230618165000;UEB;249;8.8;31.7;37.8;43;0;23.3;5.4;31.3
392;20230618170000;UEB;253;6.7;24.1;30.6;67;0;22.8;6.4;34.7
392;20230618171000;UEB;252;5.6;20.2;25.2;103;0;22.7;6.2;34.3
392;20230618172000;UEB;252;5.6;20.2;24.5;109;0;22.7;5.8;33.5
392;20230618173000;UEB;253;6.3;22.7;26.3;91;0;22.8;5.2;31.9
392;20230618174000;UEB;250;5.6;20.2;24.1;137;4;22.6;5.7;33.3
392;20230618175000;UEB;248;6.3;22.7;25.6;151;2;22.6;6.0;34.0
392;20230618180000;UEB;246;6.1;22.0;25.6;116;0;22.4;6.6;35.9
392;20230618181000;UEB;236;6.5;23.4;25.6;68;0;22.2;6.6;36.4
392;20230618182000;UEB;234;6.5;23.4;25.9;37;0;22.1;6.9;37.4
392;20230618183000;UEB;232;6.2;22.0;25.2;22;0;22.0;7.1;38.2
392;20230618184000;UEB;226;5.5;19.8;22.7;12;0;21.8;7.8;40.6
392;20230618185000;UEB;224;6.3;22.7;25.6;9;0;21.7;8.3;42.3
392;20230618190000;UEB;227;5.9;20.9;23.8;9;0;21.7;8.4;42.4
392;20230618191000;UEB;227;5.7;20.2;23.0;8;0;21.5;9.0;44.7
392;20230618192000;UEB;217;4.9;17.6;21.6;6;0;21.5;8.7;44.0
392;20230618193000;UEB;213;4.4;15.8;19.4;4;0;21.5;8.7;44.0
392;20230618194000;UEB;201;4.2;15.1;17.3;4;0;21.6;8.8;44.0
392;20230618195000;UEB;202;4.4;15.8;18.4;4;0;21.4;8.9;44.8
392;20230618200000;UEB;216;4.4;15.8;18.7;4;0;21.6;8.8;43.8
392;20230618201000;UEB;205;4.4;15.8;18.4;4;0;21.6;8.7;43.7
392;20230618202000;UEB;204;3.9;14.0;16.2;4;0;21.6;8.7;43.6
392;20230618203000;UEB;210;4.4;15.8;17.6;4;0;21.6;8.7;43.6
392;20230618204000;UEB;221;4.1;14.8;16.2;4;0;21.6;8.6;43.4
392;20230618205000;UEB;221;3.9;14.0;15.5;4;0;21.6;8.8;43.8
392;20230618210000;UEB;217;3.8;13.7;15.5;4;0;21.6;8.8;43.8
392;20230618211000;UEB;214;3.3;11.9;13.3;4;0;21.5;8.7;43.9
392;20230618212000;UEB;226;3.6;13.0;14.8;4;0;21.6;8.6;43.3
392;20230618213000;UEB;231;3.7;13.3;16.2;4;0;21.6;8.6;43.3
392;20230618214000;UEB;230;4.2;15.1;16.9;4;0;21.6;8.6;43.2
392;20230618215000;UEB;233;4.0;14.4;15.8;4;0;21.6;8.7;43.7
392;20230618220000;UEB;239;3.9;14.0;14.8;4;0;21.6;8.6;43.2
392;20230618221000;UEB;240;3.9;14.0;15.1;4;0;21.6;8.5;42.9
392;20230618222000;UEB;238;4.2;15.1;16.2;4;0;21.6;8.1;41.9
392;20230618223000;UEB;243;4.5;16.2;17.3;4;0;21.6;8.2;42.2
392;20230618224000;UEB;252;4.8;17.3;18.4;4;0;21.6;8.3;42.5
392;20230618225000;UEB;252;5.0;18.0;19.8;4;0;21.6;8.5;42.9
392;20230618230000;UEB;250;5.2;18.7;19.4;4;0;21.5;8.4;43.1
392;20230618231000;UEB;249;5.1;18.4;19.1;4;0;21.4;8.4;43.2
392;20230618232000;UEB;235;5.6;20.2;23.8;4;0;21.1;8.7;45.1
392;20230618233000;UEB;230;6.8;24.5;27.4;4;0;21.1;9.0;45.9
392;20230618234000;UEB;232;7.0;25.2;28.4;4;0;21.1;9.3;46.9
392;20230618235000;UEB;235;6.7;24.1;28.1;4;0;21.1;9.1;46.1
392;20230619000000;UEB;232;7.0;25.2;29.5;4;0;21.1;9.2;46.6
392;20230619001000;UEB;230;7.7;27.7;33.5;4;0;21.1;9.6;47.8
392;20230619002000;UEB;238;7.5;27.0;29.2;4;0;20.9;9.8;49.1
392;20230619003000;UEB;241;7.1;25.6;28.4;4;0;20.8;9.9;49.8
392;20230619004000;UEB;245;6.7;24.1;27.0;4;0;20.6;10.1;50.8
392;20230619005000;UEB;252;6.4;23.0;26.3;4;0;20.3;10.1;51.8
392;20230619010000;UEB;259;6.2;22.0;28.8;4;0;19.7;10.3;54.6
392;20230619011000;UEB;260;5.3;18.7;27.0;5;0;19.0;10.4;57.4
392;20230619012000;UEB;296;4.7;16.2;21.6;4;0;19.4;10.1;54.9
392;20230619013000;UEB;307;4.3;15.5;19.1;3;0;19.7;11.4;58.6
392;20230619014000;UEB;269;5.1;18.0;29.2;3;0;20.2;11.6;57.7
392;20230619015000;UEB;259;6.5;23.0;31.3;4;0;18.2;11.0;63.0
392;20230619020000;UEB;259;8.6;31.0;36.4;7;0;17.0;12.1;72.7
392;20230619021000;UEB;273;9.9;35.3;42.5;6;0;16.5;13.1;80.1
392;20230619022000;UEB;287;9.8;35.3;40.0;5;0;16.8;12.1;73.7
392;20230619023000;UEB;296;10.7;38.2;47.9;5;0;17.2;11.6;69.6
392;20230619024000;UEB;300;9.6;34.6;39.2;4;0;17.5;11.7;68.6
392;20230619025000;UEB;311;8.5;30.6;33.5;2;0;17.3;11.7;69.7
392;20230619030000;UEB;315;9.2;32.8;34.9;3;0;17.6;10.9;64.6
392;20230619031000;UEB;331;8.0;28.8;33.5;3;0;17.4;11.4;67.9
392;20230619032000;UEB;332;7.3;26.3;28.4;4;0;17.3;11.0;66.3
392;20230619033000;UEB;331;6.3;22.7;25.9;5;0;16.9;11.4;70.1
392;20230619034000;UEB;324;4.8;17.3;21.2;5;0;16.9;11.6;71.0
392;20230619035000;UEB;305;4.7;16.9;22.0;4;0;17.1;11.4;69.0
392;20230619040000;UEB;300;4.9;17.3;21.6;5;0;16.8;11.7;71.7
392;20230619041000;UEB;294;5.2;18.7;25.2;5;0;16.5;11.7;73.4
392;20230619042000;UEB;274;8.2;28.4;46.1;6;0;16.2;12.0;76.2
392;20230619043000;UEB;265;8.5;29.9;49.7;18;0;15.2;12.0;81.0
392;20230619044000;UEB;251;8.2;29.2;42.5;16;0;14.8;12.5;86.1
392;20230619045000;UEB;236;9.5;34.2;40.7;14;0;14.7;13.1;89.9
392;20230619050000;UEB;227;10.5;37.8;43.2;8;0;14.3;13.3;94.0
392;20230619051000;UEB;222;11.1;39.6;47.5;6;0;15.8;12.6;81.3
392;20230619052000;UEB;227;9.7;34.9;40.3;7;0;16.5;10.4;67.2
392;20230619053000;UEB;218;8.1;28.8;35.3;9;0;15.8;12.9;82.8
392;20230619054000;UEB;200;8.9;32.0;34.9;17;0;16.8;12.4;75.1
392;20230619055000;UEB;202;8.9;32.0;35.6;28;0;17.3;11.1;67.1
392;20230619060000;UEB;210;8.8;31.7;33.1;38;0;17.8;10.7;63.1
392;20230619061000;UEB;211;8.3;29.9;32.0;87;0;18.0;11.0;63.8
392;20230619062000;UEB;204;8.2;29.5;31.3;149;0;18.1;11.4;64.9
392;20230619063000;UEB;201;8.3;29.9;32.4;197;0;18.3;11.2;63.1
392;20230619064000;UEB;200;8.5;30.6;33.1;236;0;18.3;11.2;63.1
392;20230619065000;UEB;202;8.1;29.2;31.7;254;0;18.2;11.3;64.0
392;20230619070000;UEB;200;7.6;27.4;29.5;332;0;18.2;11.4;64.3
392;20230619071000;UEB;200;7.6;27.4;29.9;357;0;17.8;11.7;67.3
392;20230619072000;UEB;196;7.1;25.6;29.5;321;0;17.9;11.6;66.7
392;20230619073000;UEB;198;6.4;23.0;27.7;597;5;18.5;11.4;63.3
392;20230619074000;UEB;196;5.9;21.2;23.4;574;3;18.3;11.4;64.0
392;20230619075000;UEB;191;6.6;23.8;25.9;447;2;18.5;11.3;62.8
392;20230619080000;UEB;199;6.5;23.4;25.2;687;10;19.2;11.0;58.9
392;20230619081000;UEB;183;4.8;17.3;23.0;689;10;17.6;14.5;81.8
392;20230619082000;UEB;175;4.6;16.2;22.7;699;10;18.9;12.1;64.6
392;20230619083000;UEB;135;0.8;1.1;8.6;775;10;17.8;16.1;90.0
392;20230619084000;UEB;319;0.8;0.7;8.6;692;6;17.5;16.3;92.4
392;20230619085000;UEB;246;0.6;1.1;7.2;384;0;17.4;16.0;91.4
392;20230619090000;UEB;14;0.8;1.4;6.8;495;6;18.2;15.8;86.0
392;20230619091000;UEB;257;1.0;2.5;8.3;723;9;17.7;16.3;91.3
392;20230619092000;UEB;215;1.1;3.6;7.2;698;10;18.2;16.4;89.3
392;20230619093000;UEB;68;1.0;2.5;13.0;485;4;18.3;16.9;91.4
392;20230619094000;UEB;131;0.9;2.2;10.1;833;10;19.4;17.2;87.0
392;20230619095000;UEB;5;0.7;0.7;8.3;822;10;18.7;16.6;87.7
392;20230619100000;UEB;246;0.8;1.1;7.2;640;6;18.7;16.9;89.0
392;20230619101000;UEB;61;2.0;6.8;14.0;892;10;19.2;16.4;83.6
392;20230619102000;UEB;72;1.7;5.4;12.6;884;10;19.3;16.0;81.3
392;20230619103000;UEB;96;1.3;4.0;11.5;891;10;19.6;15.2;75.8
392;20230619104000;UEB;107;1.0;1.1;9.7;863;10;20.6;15.2;71.4
392;20230619105000;UEB;267;1.6;4.3;11.5;876;10;20.9;11.3;54.0
392;20230619110000;UEB;255;1.8;4.0;16.2;929;10;20.9;11.2;53.8
392;20230619111000;UEB;278;1.2;1.8;10.1;941;10;21.0;13.2;60.9
392;20230619112000;UEB;279;2.1;6.5;15.5;920;10;21.1;11.8;55.2
392;20230619113000;UEB;227;2.7;8.6;19.4;865;10;21.1;11.6;54.7
392;20230619114000;UEB;223;3.2;11.2;20.5;917;10;21.5;9.8;47.2
392;20230619115000;UEB;216;3.1;10.8;18.7;852;10;21.8;10.4;48.4
392;20230619120000;UEB;250;2.6;8.3;22.3;945;10;21.9;11.2;50.6
392;20230619121000;UEB;253;3.6;12.2;23.4;918;10;21.8;9.5;45.6
392;20230619122000;UEB;251;2.7;8.6;16.9;887;10;21.9;10.5;48.2
392;20230619123000;UEB;229;2.1;7.2;15.5;960;10;22.0;11.0;49.8
392;20230619124000;UEB;272;2.8;9.7;20.5;943;10;22.2;11.0;49.2
392;20230619125000;UEB;264;3.4;11.9;19.8;887;10;22.1;10.7;48.4
392;20230619130000;UEB;247;3.4;11.5;22.7;836;9;22.2;10.6;47.8
392;20230619131000;UEB;247;5.6;20.2;32.0;477;2;22.4;9.1;42.6
392;20230619132000;UEB;244;6.6;23.8;33.5;404;0;22.3;8.7;41.9
392;20230619133000;UEB;250;6.1;22.0;27.0;325;0;22.2;8.7;42.1
392;20230619134000;UEB;256;5.8;20.9;25.9;209;0;22.1;9.8;45.5
392;20230619135000;UEB;253;4.6;16.6;21.6;191;0;22.1;9.8;45.4
392;20230619140000;UEB;251;3.4;12.2;17.3;153;0;22.0;8.6;42.3
392;20230619141000;UEB;251;2.8;10.1;14.0;210;0;21.7;8.8;43.5
392;20230619142000;UEB;248;3.6;13.0;14.8;254;0;21.7;8.4;42.4
392;20230619143000;UEB;246;4.2;15.1;18.4;179;0;21.7;8.8;43.6
392;20230619144000;UEB;250;4.4;15.8;17.6;141;0;21.5;9.6;46.5
392;20230619145000;UEB;254;2.8;10.1;13.3;346;0;21.6;9.7;46.8
392;20230619150000;UEB;242;2.3;7.9;12.6;471;0;21.8;9.9;46.8
392;20230619151000;UEB;235;3.4;11.9;15.5;523;3;21.9;10.3;47.6
392;20230619152000;UEB;213;4.4;15.5;19.8;392;1;22.0;9.7;45.4
392;20230619153000;UEB;200;4.2;15.1;20.5;515;7;22.2;10.0;46.0
392;20230619154000;UEB;182;4.0;14.0;18.4;423;4;22.0;10.7;48.8
392;20230619155000;UEB;183;3.9;13.7;21.2;414;6;22.1;10.4;47.4
392;20230619160000;UEB;168;1.9;6.8;15.5;499;10;22.4;11.7;50.9
392;20230619161000;UEB;160;1.9;5.8;18.4;411;10;22.0;11.6;51.6
392;20230619162000;UEB;160;2.9;9.7;20.5;406;10;21.4;12.4;56.6
392;20230619163000;UEB;171;3.5;12.2;22.0;296;4;21.5;12.8;57.8
