station;termin;nat_abbr;dk1towh0;fu3towh0;fu3towh1;gre000h0;sre000h0;ta1towh0;ta1towhn;ta1towhx;tdetowh0;uretowh0
392;20230601050000;UEB;61;4.0;10.4;80;60;14.3;13.5;14.7;4.7;52.3
392;20230601060000;UEB;53;9.7;12.6;234;60;13.3;12.9;14.0;5.3;58.3
392;20230601070000;UEB;37;9.0;10.8;416;60;13.6;13.2;13.9;5.4;57.6
392;20230601080000;UEB;29;4.3;10.1;569;60;13.5;13.1;13.7;6.7;63.7
392;20230601090000;UEB;18;3.6;11.9;735;59;14.2;13.7;14.6;7.4;63.5
392;20230601100000;UEB;34;7.2;16.9;842;60;15.2;14.6;15.7;7.9;61.4
392;20230601110000;UEB;34;10.8;21.2;901;60;16.3;15.8;16.8;8.5;60.0
392;20230601120000;UEB;39;14.0;30.2;934;60;17.1;16.6;17.5;8.7;57.9
392;20230601130000;UEB;40;13.0;29.5;897;60;18.0;17.6;18.2;8.3;53.0
392;20230601140000;UEB;44;11.9;27.4;773;55;18.7;18.3;19.0;7.4;48.0
392;20230601150000;UEB;45;12.6;28.4;621;51;19.0;18.9;19.3;7.2;46.1
392;20230601160000;UEB;42;15.8;27.4;546;60;19.6;19.5;19.8;6.0;41.1
392;20230601170000;UEB;66;16.2;33.1;372;57;19.6;19.5;19.8;6.8;43.1
392;20230601180000;UEB;73;19.4;28.8;210;56;19.7;19.5;19.8;6.5;42.3
392;20230601190000;UEB;87;19.8;23.8;46;0;19.2;19.1;19.5;7.8;47.5
392;20230601200000;UEB;88;17.6;22.0;5;0;18.9;18.7;19.0;8.1;49.5
392;20230601210000;UEB;85;16.9;20.2;4;0;18.4;17.2;18.7;8.1;50.8
392;20230601220000;UEB;62;18.4;29.5;4;0;17.4;17.0;18.0;8.4;55.5
392;20230601230000;UEB;66;30.6;37.4;4;0;17.0;16.9;17.1;7.0;51.7
392;20230602000000;UEB;64;28.1;33.1;4;0;16.4;16.1;16.8;7.4;55.0
392;20230602010000;UEB;65;29.5;31.7;4;0;16.0;15.9;16.0;7.5;57.0
392;20230602020000;UEB;69;28.8;32.8;4;0;15.8;15.6;15.9;7.5;58.0
392;20230602030000;UEB;74;26.6;29.9;4;0;15.8;15.6;16.1;7.7;58.4
392;20230602040000;UEB;70;26.6;29.9;11;6;15.3;14.7;15.5;8.2;62.8
392;20230602050000;UEB;64;20.5;23.0;86;60;14.1;13.7;14.6;8.6;69.6
392;20230602060000;UEB;64;18.7;23.4;239;60;13.7;13.5;14.1;8.3;70.1
392;20230602070000;UEB;70;17.6;20.9;426;60;14.0;13.6;14.4;7.0;62.6
392;20230602080000;UEB;63;10.8;22.0;583;60;13.8;13.5;14.2;8.4;69.7
392;20230602090000;UEB;57;7.9;19.4;749;60;14.7;14.3;15.4;8.7;67.2
392;20230602100000;UEB;37;8.3;18.4;858;60;16.0;15.5;16.5;8.6;61.1
392;20230602110000;UEB;36;14.0;23.8;919;60;17.2;16.7;17.6;8.4;56.2
392;20230602120000;UEB;32;16.6;29.2;882;55;18.0;17.7;18.3;7.4;49.7
392;20230602130000;UEB;41;19.8;34.2;925;60;18.8;18.6;19.0;5.8;42.5
392;20230602140000;UEB;37;20.5;33.1;829;60;19.4;19.1;19.8;3.8;35.7
392;20230602150000;UEB;46;19.1;34.2;710;60;19.8;19.6;20.1;2.5;31.8
392;20230602160000;UEB;50;19.8;31.3;558;60;20.0;19.9;20.1;1.3;28.8
392;20230602170000;UEB;52;23.4;36.7;402;60;20.0;20.0;20.1;1.2;28.4
392;20230602180000;UEB;57;27.4;35.6;217;60;19.9;19.7;20.1;1.5;29.3
392;20230602190000;UEB;55;32.0;44.3;57;30;19.0;18.2;19.7;5.9;42.7
392;20230602200000;UEB;57;42.1;55.4;6;0;17.7;17.2;18.1;7.4;51.1
392;20230602210000;UEB;55;42.1;62.6;4;0;16.5;16.1;17.0;7.6;55.5
392;20230602220000;UEB;56;34.2;51.8;4;0;15.5;15.1;15.9;7.7;59.6
392;20230602230000;UEB;63;42.5;54.0;5;0;14.7;14.4;15.1;7.4;61.2
392;20230603000000;UEB;63;39.2;51.5;5;0;14.0;13.7;14.4;6.6;60.7
392;20230603010000;UEB;63;36.7;43.2;5;0;13.2;13.0;13.6;6.3;62.8
392;20230603020000;UEB;65;32.8;40.7;5;0;12.6;12.3;12.8;6.0;64.3
392;20230603030000;UEB;61;28.1;34.6;5;0;12.1;12.0;12.2;5.9;65.9
392;20230603040000;UEB;62;16.6;31.7;10;4;12.4;11.9;13.3;6.4;67.0
392;20230603050000;UEB;75;8.6;14.0;79;56;12.4;11.9;12.7;6.7;67.8
392;20230603060000;UEB;114;5.0;12.2;237;60;13.2;12.6;13.4;7.2;66.8
392;20230603070000;UEB;124;5.4;11.2;412;58;13.5;13.4;13.6;7.5;67.1
392;20230603080000;UEB;69;5.8;18.7;588;60;12.4;11.1;13.3;7.6;72.7
392;20230603090000;UEB;55;10.8;19.8;753;60;12.8;12.3;13.3;8.0;72.6
392;20230603100000;UEB;51;13.3;21.2;813;56;14.1;13.4;14.7;8.5;68.9
392;20230603110000;UEB;42;14.0;23.8;874;59;15.3;14.8;15.8;8.8;65.5
392;20230603120000;UEB;47;18.7;35.6;949;60;16.6;16.2;17.1;8.4;58.3
392;20230603130000;UEB;52;22.0;36.4;913;60;17.8;17.6;18.2;6.5;47.6
392;20230603140000;UEB;63;20.9;33.5;823;60;18.6;18.2;18.8;5.7;42.8
392;20230603150000;UEB;56;17.6;32.4;720;60;18.9;18.7;19.1;5.9;42.6
392;20230603160000;UEB;59;15.1;26.3;465;39;19.2;19.0;19.3;5.9;41.7
392;20230603170000;UEB;78;20.5;32.8;346;40;19.1;19.0;19.2;6.2;42.8
392;20230603180000;UEB;70;23.4;30.2;116;18;18.8;18.7;18.9;6.2;43.9
392;20230603190000;UEB;73;20.5;32.0;69;31;18.2;17.8;18.5;7.0;47.9
392;20230603200000;UEB;68;24.8;36.7;7;0;17.4;17.1;17.6;7.3;51.5
392;20230603210000;UEB;67;27.7;36.4;4;0;16.6;16.4;16.9;7.6;55.0
392;20230603220000;UEB;74;29.9;34.2;4;0;16.2;16.0;16.4;7.4;56.1
392;20230603230000;UEB;69;26.6;33.5;4;0;15.6;15.2;15.9;7.6;59.0
392;20230604000000;UEB;74;20.5;26.6;4;0;15.1;14.8;15.2;7.8;61.9
392;20230604010000;UEB;84;13.7;18.0;4;0;14.9;14.7;15.0;7.7;62.2
392;20230604020000;UEB;98;12.6;20.5;4;0;15.1;14.6;15.5;7.1;58.8
392;20230604030000;UEB;92;10.8;13.3;5;0;14.5;14.0;15.2;7.5;62.7
392;20230604040000;UEB;99;4.3;9.4;7;0;13.6;13.3;13.9;8.1;69.1
392;20230604050000;UEB;167;3.6;8.3;62;3;13.2;12.7;13.6;8.3;72.3
392;20230604060000;UEB;207;5.8;9.4;111;0;13.6;13.0;13.9;8.5;71.0
392;20230604070000;UEB;246;3.6;6.1;106;0;12.9;12.6;13.6;8.9;76.4
392;20230604080000;UEB;36;3.6;10.8;351;11;13.0;12.8;13.2;9.0;76.2
392;20230604090000;UEB;70;6.1;15.8;597;15;13.5;13.1;13.9;9.4;76.5
392;20230604100000;UEB;79;10.4;19.8;708;31;14.6;14.1;14.9;9.5;71.6
392;20230604110000;UEB;63;21.6;31.3;592;5;15.3;14.8;15.9;8.3;63.1
392;20230604120000;UEB;59;22.7;34.2;898;60;16.3;16.0;17.1;8.4;59.6
392;20230604130000;UEB;60;26.6;47.2;823;54;17.7;17.4;17.9;6.4;47.6
392;20230604140000;UEB;62;31.3;45.7;842;60;18.4;18.1;18.6;5.6;43.2
392;20230604150000;UEB;62;31.3;51.1;417;27;18.4;18.2;18.7;6.1;44.4
392;20230604160000;UEB;67;32.0;42.5;450;42;18.5;18.4;18.6;5.2;41.5
392;20230604170000;UEB;70;33.5;45.0;296;34;18.3;18.2;18.4;4.7;40.7
392;20230604180000;UEB;67;31.3;41.0;167;22;18.1;17.8;18.3;5.0;42.1
392;20230604190000;UEB;70;33.5;41.0;63;44;17.6;17.4;17.8;5.2;44.1
392;20230604200000;UEB;74;34.6;39.2;6;0;17.0;16.7;17.2;6.0;48.4
392;20230604210000;UEB;73;37.4;45.4;4;0;16.4;16.1;16.6;6.3;51.1
392;20230604220000;UEB;74;39.6;44.6;4;0;16.1;15.8;16.3;6.4;52.4
392;20230604230000;UEB;72;31.0;36.4;4;0;15.4;15.1;15.6;7.0;57.1
392;20230605000000;UEB;74;33.5;37.1;4;0;14.9;14.7;15.1;6.6;57.4
392;20230605010000;UEB;76;34.6;37.4;4;0;14.5;14.2;14.6;5.3;53.9
392;20230605020000;UEB;76;31.0;34.6;4;0;14.2;14.1;14.5;5.1;54.2
392;20230605030000;UEB;76;26.3;29.2;4;0;14.0;13.8;14.2;4.9;54.4
392;20230605040000;UEB;72;24.8;27.0;11;7;13.3;13.1;13.5;4.9;56.9
392;20230605050000;UEB;64;21.6;26.3;88;60;12.9;12.8;13.0;4.7;57.3
392;20230605060000;UEB;62;18.7;22.3;240;60;12.7;12.4;12.9;4.5;57.3
392;20230605070000;UEB;64;15.8;20.5;400;55;12.8;12.4;13.1;4.2;56.0
392;20230605080000;UEB;55;10.8;19.1;588;60;13.1;12.4;13.5;5.5;60.2
392;20230605090000;UEB;50;11.2;26.6;717;59;13.8;13.4;14.2;6.8;62.6
392;20230605100000;UEB;49;18.0;35.6;854;60;14.9;14.3;15.4;7.1;59.8
392;20230605110000;UEB;61;26.3;42.5;830;49;15.9;15.6;16.1;6.8;54.8
392;20230605120000;UEB;63;22.7;35.6;851;48;16.6;16.4;16.9;6.3;50.4
392;20230605130000;UEB;66;19.8;38.2;876;53;17.4;17.0;17.7;5.8;46.1
392;20230605140000;UEB;54;19.1;32.4;572;34;18.0;17.7;18.1;5.5;43.9
392;20230605150000;UEB;54;19.4;37.4;520;41;18.4;18.0;18.8;5.1;41.5
392;20230605160000;UEB;47;25.9;40.7;533;55;18.7;18.6;18.8;4.6;39.4
392;20230605170000;UEB;65;28.1;45.4;351;48;18.6;18.4;18.7;5.8;43.0
392;20230605180000;UEB;76;28.8;37.1;115;15;18.2;18.0;18.4;6.1;45.0
392;20230605190000;UEB;82;27.4;32.4;29;3;17.9;17.8;18.1;5.8;44.8
392;20230605200000;UEB;91;22.7;30.6;7;0;17.4;16.9;17.7;5.9;46.7
392;20230605210000;UEB;78;19.1;25.9;4;0;17.2;17.0;17.4;6.2;48.5
392;20230605220000;UEB;60;20.9;23.4;4;0;16.8;16.6;16.9;6.4;50.5
392;20230605230000;UEB;62;18.4;24.1;4;0;16.1;15.7;16.4;6.6;53.1
392;20230606000000;UEB;67;17.3;23.0;4;0;15.3;15.0;15.5;6.6;56.1
392;20230606010000;UEB;53;21.6;25.6;5;0;14.1;13.5;15.5;7.9;66.1
392;20230606020000;UEB;66;28.1;34.9;5;0;13.5;12.6;13.8;8.4;71.2
392;20230606030000;UEB;74;25.6;29.2;4;0;13.8;12.8;14.4;8.0;68.0
392;20230606040000;UEB;79;22.0;27.0;11;5;13.8;13.3;14.1;7.4;65.2
392;20230606050000;UEB;67;19.1;21.2;84;60;12.3;11.9;13.0;7.5;72.3
392;20230606060000;UEB;63;20.5;24.1;230;60;12.2;11.9;12.5;7.5;73.0
392;20230606070000;UEB;71;20.2;23.8;415;60;12.4;11.7;12.7;8.1;75.0
392;20230606080000;UEB;66;14.4;22.7;570;60;12.5;11.9;13.0;9.5;82.3
392;20230606090000;UEB;53;17.6;27.7;738;60;13.6;13.2;14.2;9.7;76.9
392;20230606100000;UEB;58;19.4;32.4;847;60;14.8;14.2;15.2;9.6;70.8
392;20230606110000;UEB;59;20.9;31.7;908;60;15.9;15.4;16.2;7.6;58.0
392;20230606120000;UEB;60;22.0;38.5;948;60;16.6;16.2;16.9;4.8;45.5
392;20230606130000;UEB;71;23.8;37.8;916;60;17.3;17.0;17.6;4.3;42.0
392;20230606140000;UEB;53;23.4;36.7;802;58;17.8;17.5;18.1;5.0;42.8
392;20230606150000;UEB;59;23.4;36.7;684;58;18.1;17.9;18.3;4.5;40.4
392;20230606160000;UEB;52;20.5;34.9;528;59;18.4;18.2;18.6;2.8;35.4
392;20230606170000;UEB;76;21.6;39.2;397;60;18.4;18.3;18.5;3.4;36.9
392;20230606180000;UEB;76;24.8;34.2;220;60;18.2;18.0;18.4;3.8;38.4
392;20230606190000;UEB;73;27.0;33.5;65;53;17.8;17.6;17.9;4.3;40.9
392;20230606200000;UEB;79;31.0;33.8;7;0;17.4;17.3;17.5;4.4;42.1
392;20230606210000;UEB;73;41.0;48.6;5;0;16.8;16.1;17.2;4.6;44.6
392;20230606220000;UEB;76;44.3;49.3;5;0;15.5;15.0;16.0;5.6;52.0
392;20230606230000;UEB;82;39.6;47.2;4;0;15.1;14.6;15.7;6.2;55.2
392;20230607000000;UEB;78;28.1;39.6;4;0;15.2;14.7;16.0;5.7;53.1
392;20230607010000;UEB;74;33.5;47.9;4;0;14.9;14.6;15.3;6.1;55.5
392;20230607020000;UEB;79;39.2;48.6;4;0;14.7;14.3;15.2;6.3;57.2
392;20230607030000;UEB;80;36.7;43.2;4;0;14.2;14.1;14.4;5.9;57.3
392;20230607040000;UEB;72;27.0;32.4;11;6;13.5;13.2;13.9;6.4;62.5
392;20230607050000;UEB;74;22.7;25.6;87;60;13.6;13.1;13.9;6.2;61.0
392;20230607060000;UEB;72;25.9;31.3;239;60;13.9;13.8;14.3;5.8;57.8
392;20230607070000;UEB;82;24.1;32.0;425;60;13.9;13.7;14.2;5.6;57.2
392;20230607080000;UEB;83;17.3;24.5;583;60;14.2;13.6;14.8;6.9;61.9
392;20230607090000;UEB;61;10.4;19.8;748;60;14.6;13.8;15.3;8.6;67.0
392;20230607100000;UEB;52;13.7;24.5;857;60;15.9;15.2;16.5;7.7;58.5
392;20230607110000;UEB;53;16.6;32.4;909;60;17.2;16.6;17.6;7.1;51.6
392;20230607120000;UEB;48;19.1;32.4;942;60;17.6;17.4;17.9;5.5;44.9
392;20230607130000;UEB;51;16.2;28.4;908;60;18.4;18.0;18.6;4.8;40.6
392;20230607140000;UEB;52;13.3;26.3;817;60;19.0;18.7;19.1;3.4;35.6
392;20230607150000;UEB;36;15.1;27.7;701;60;19.6;19.4;19.9;1.9;30.7
392;20230607160000;UEB;20;14.4;24.1;552;60;19.7;19.5;19.8;2.4;31.7
392;20230607170000;UEB;28;14.8;27.4;370;54;19.6;19.5;19.9;2.3;31.7
392;20230607180000;UEB;23;11.2;18.0;220;60;19.6;19.5;19.7;2.5;32.1
392;20230607190000;UEB;53;12.6;18.4;57;31;19.3;19.2;19.4;2.5;32.6
392;20230607200000;UEB;59;16.2;18.7;6;0;19.0;18.9;19.1;2.7;33.7
392;20230607210000;UEB;59;17.6;21.2;4;0;18.8;18.6;18.9;2.9;34.7
392;20230607220000;UEB;75;16.6;25.6;4;0;18.2;17.8;18.7;3.4;37.3
392;20230607230000;UEB;105;11.2;22.7;4;0;17.6;17.4;17.7;4.0;40.6
392;20230608000000;UEB;189;6.8;11.2;4;0;17.3;16.6;17.7;4.3;42.4
392;20230608010000;UEB;209;7.6;11.9;4;0;17.0;16.6;17.3;4.8;44.3
392;20230608020000;UEB;233;9.7;15.8;4;0;16.8;16.3;17.0;5.0;45.6
392;20230608030000;UEB;242;11.5;14.4;4;0;16.4;16.3;16.5;5.3;47.9
392;20230608040000;UEB;230;6.1;10.1;12;5;16.3;16.1;16.5;5.3;48.0
392;20230608050000;UEB;233;7.2;11.9;90;58;15.8;15.2;16.2;5.8;51.2
392;20230608060000;UEB;224;11.9;15.1;235;60;15.3;14.9;15.6;5.8;53.1
392;20230608070000;UEB;217;10.8;13.0;432;60;15.0;14.7;15.4;6.6;57.0
392;20230608080000;UEB;217;7.2;12.6;588;60;15.5;14.7;16.4;6.9;57.0
392;20230608090000;UEB;34;3.2;14.8;779;59;15.6;15.1;16.0;8.8;63.8
392;20230608100000;UEB;37;8.3;23.0;830;55;16.5;15.9;17.1;8.6;59.7
392;20230608110000;UEB;30;13.0;25.6;903;60;17.6;17.0;18.0;6.9;49.7
392;20230608120000;UEB;53;16.2;31.0;938;60;18.3;17.9;18.6;7.0;47.5
392;20230608130000;UEB;55;16.6;29.9;909;60;19.3;19.0;19.6;5.7;41.1
392;20230608140000;UEB;87;7.6;21.6;756;52;19.9;19.7;20.1;5.3;38.4
392;20230608150000;UEB;24;8.3;18.4;482;27;20.0;19.9;20.3;5.3;38.1
392;20230608160000;UEB;57;13.7;25.2;458;32;20.4;20.1;20.7;5.2;37.0
392;20230608170000;UEB;118;18.7;38.9;128;3;18.8;17.3;20.3;6.2;44.2
392;20230608180000;UEB;184;20.2;43.9;57;0;17.2;15.2;18.3;8.1;55.6
392;20230608190000;UEB;200;37.1;46.4;57;1;15.7;15.2;16.4;7.6;58.7
392;20230608200000;UEB;146;16.2;41.4;9;0;17.4;16.8;17.6;6.0;47.3
392;20230608210000;UEB;125;11.2;27.7;4;0;17.2;16.6;17.7;5.7;46.4
392;20230608220000;UEB;107;24.5;29.9;4;0;16.4;15.8;17.0;6.4;51.5
392;20230608230000;UEB;101;23.0;28.1;4;0;16.6;16.2;17.0;6.4;50.8
392;20230609000000;UEB;88;20.9;26.3;4;0;16.3;15.9;16.6;6.8;53.2
392;20230609010000;UEB;68;18.4;22.7;4;0;15.5;15.3;15.7;7.8;60.1
392;20230609020000;UEB;53;14.0;17.6;4;0;15.2;14.9;15.5;8.6;64.5
392;20230609030000;UEB;70;13.3;16.9;4;0;15.1;14.8;15.8;8.5;64.8
392;20230609040000;UEB;73;13.7;15.8;11;5;14.8;14.5;15.5;8.2;64.3
392;20230609050000;UEB;87;15.1;19.1;86;60;14.9;14.6;15.2;8.1;64.0
392;20230609060000;UEB;90;20.2;23.0;244;60;14.8;14.5;15.1;8.1;63.8
392;20230609070000;UEB;78;18.4;24.1;429;60;14.5;13.7;14.9;8.2;66.0
392;20230609080000;UEB;72;18.0;25.2;587;60;14.6;14.1;14.9;8.2;65.9
392;20230609090000;UEB;59;20.2;29.2;754;60;15.3;14.7;15.7;9.1;66.9
392;20230609100000;UEB;56;22.0;33.8;859;60;16.4;15.9;17.0;9.7;64.2
392;20230609110000;UEB;55;24.5;36.7;923;60;17.8;17.3;18.3;9.3;57.4
392;20230609120000;UEB;62;23.0;36.7;955;60;18.8;18.5;19.0;7.9;49.3
392;20230609130000;UEB;59;18.4;29.5;925;60;19.8;19.3;20.2;6.2;41.1
392;20230609140000;UEB;55;21.6;33.5;838;60;20.6;20.3;21.0;5.2;36.5
392;20230609150000;UEB;74;21.6;38.2;722;60;21.2;20.9;21.5;4.1;32.7
392;20230609160000;UEB;79;27.7;39.6;567;60;21.4;21.2;21.4;4.4;32.9
392;20230609170000;UEB;71;30.6;43.9;423;60;21.4;21.2;21.4;4.9;34.2
392;20230609180000;UEB;67;29.9;42.5;223;46;21.0;20.8;21.1;6.1;37.9
392;20230609190000;UEB;66;36.0;47.5;62;5;20.3;20.0;20.6;7.4;43.2
392;20230609200000;UEB;62;37.4;50.0;6;0;19.6;19.1;19.9;7.3;44.9
392;20230609210000;UEB;61;37.8;45.7;4;0;18.7;18.3;19.0;8.2;50.6
392;20230609220000;UEB;63;32.0;42.8;4;0;17.9;17.7;18.2;8.4;53.5
392;20230609230000;UEB;68;31.7;47.2;4;0;17.5;17.1;17.8;8.1;53.8
392;20230610000000;UEB;70;20.9;32.4;4;0;17.0;16.9;17.2;8.0;55.5
392;20230610010000;UEB;70;13.0;19.4;4;0;16.6;16.5;16.8;7.7;55.5
392;20230610020000;UEB;107;5.8;14.4;4;0;16.4;16.1;16.6;8.0;57.7
392;20230610030000;UEB;196;2.9;10.1;4;0;15.5;15.2;15.9;8.9;64.8
392;20230610040000;UEB;252;1.8;5.0;12;5;15.3;15.2;15.4;8.3;63.1
392;20230610050000;UEB;333;5.4;8.3;91;60;14.6;14.5;14.9;8.1;64.8
392;20230610060000;UEB;315;9.4;13.0;252;60;14.3;13.7;14.6;8.3;67.2
392;20230610070000;UEB;293;6.1;9.4;427;60;14.0;13.7;14.4;8.9;71.6
392;20230610080000;UEB;247;5.0;10.4;581;60;14.6;13.9;15.0;9.5;71.9
392;20230610090000;UEB;255;6.1;13.0;745;60;15.7;15.1;16.2;9.7;67.2
392;20230610100000;UEB;333;6.8;20.5;861;60;16.8;16.3;17.6;9.5;62.4
392;20230610110000;UEB;43;9.7;20.5;923;60;17.6;17.4;17.8;9.2;57.8
392;20230610120000;UEB;43;15.8;28.8;900;56;18.2;17.9;18.6;9.7;57.6
392;20230610130000;UEB;58;19.1;35.3;837;51;19.1;18.9;19.4;9.3;52.8
392;20230610140000;UEB;63;18.0;36.0;703;47;19.8;19.5;20.1;8.3;47.7
392;20230610150000;UEB;71;19.8;31.7;461;31;20.3;20.1;20.4;8.0;45.2
392;20230610160000;UEB;65;20.5;34.6;561;53;20.7;20.5;20.9;7.5;42.4
392;20230610170000;UEB;66;22.3;36.0;288;35;20.6;20.4;20.7;8.3;45.2
392;20230610180000;UEB;68;25.2;33.1;169;42;20.4;20.3;20.5;8.5;46.2
392;20230610190000;UEB;69;27.7;34.6;43;33;20.1;20.0;20.2;9.1;49.1
392;20230610200000;UEB;66;34.2;42.5;6;0;19.6;19.2;19.9;9.4;51.7
392;20230610210000;UEB;64;34.6;44.3;4;0;18.7;18.3;19.1;9.8;56.3
392;20230610220000;UEB;62;34.2;42.8;4;0;17.9;17.6;18.1;10.1;60.4
392;20230610230000;UEB;66;28.1;39.2;4;0;17.2;16.9;17.7;10.4;64.4
392;20230611000000;UEB;69;31.7;35.6;4;0;16.7;16.2;17.1;10.6;67.0
392;20230611010000;UEB;64;32.0;39.2;4;0;15.8;15.5;16.3;10.9;72.7
392;20230611020000;UEB;64;27.7;34.9;4;0;15.1;14.8;15.3;11.1;77.2
392;20230611030000;UEB;66;24.8;30.6;4;0;14.5;14.3;14.9;11.1;80.0
392;20230611040000;UEB;65;27.0;29.9;13;6;13.9;13.8;14.2;11.2;83.7
392;20230611050000;UEB;69;24.5;28.4;90;60;13.8;13.5;14.1;11.3;84.6
392;20230611060000;UEB;68;15.1;19.8;247;60;13.6;13.1;14.1;11.4;86.3
392;20230611070000;UEB;49;13.7;20.2;429;60;13.3;13.1;13.6;11.8;90.6
392;20230611080000;UEB;47;13.7;23.4;542;54;14.1;13.8;14.3;12.1;87.9
392;20230611090000;UEB;44;14.0;24.1;729;58;14.9;14.6;15.5;12.2;83.8
392;20230611100000;UEB;48;17.6;27.4;854;60;16.0;15.6;16.4;12.4;79.4
392;20230611110000;UEB;50;19.8;30.6;846;53;17.0;16.6;17.5;12.3;73.4
392;20230611120000;UEB;51;22.7;37.1;976;60;18.0;17.7;18.3;11.5;65.7
392;20230611130000;UEB;55;24.1;38.9;766;46;19.0;18.6;19.4;10.5;58.0
392;20230611140000;UEB;70;28.1;41.8;674;44;19.7;19.1;20.1;9.8;52.6
392;20230611150000;UEB;65;30.6;52.9;646;49;20.1;20.0;20.2;9.4;49.9
392;20230611160000;UEB;69;33.8;46.8;468;42;20.3;20.2;20.4;8.8;47.8
392;20230611170000;UEB;69;35.3;48.2;384;56;20.5;20.3;20.6;8.1;45.0
392;20230611180000;UEB;69;38.9;52.6;225;59;20.3;20.1;20.5;7.7;44.1
392;20230611190000;UEB;66;36.7;50.4;76;57;19.8;19.5;20.0;7.1;43.8
392;20230611200000;UEB;62;38.9;50.8;6;0;18.9;18.5;19.3;7.2;46.5
392;20230611210000;UEB;64;42.1;54.4;4;0;18.0;17.8;18.3;6.8;47.6
392;20230611220000;UEB;68;31.7;49.0;4;0;17.3;17.0;17.6;5.6;46.1
392;20230611230000;UEB;67;40.0;56.2;4;0;17.0;16.4;17.4;4.8;44.5
392;20230612000000;UEB;63;34.2;44.3;4;0;16.0;15.7;16.3;5.4;49.2
392;20230612010000;UEB;63;32.4;37.4;4;0;15.6;15.3;16.1;5.8;52.1
392;20230612020000;UEB;65;29.9;33.8;4;0;14.9;14.6;15.2;6.4;56.5
392;20230612030000;UEB;63;30.2;33.1;4;0;14.2;13.9;14.4;7.1;62.3
392;20230612040000;UEB;68;21.2;30.6;13;5;14.1;14.0;14.2;7.1;62.4
392;20230612050000;UEB;82;10.1;16.9;96;60;14.3;14.1;14.7;6.9;60.8
392;20230612060000;UEB;70;11.9;18.0;258;60;13.7;12.8;14.7;7.4;65.7
392;20230612070000;UEB;63;11.9;18.7;439;60;13.2;12.5;13.6;7.8;69.6
392;20230612080000;UEB;48;11.5;19.1;595;60;13.8;13.3;14.1;8.4;69.9
392;20230612090000;UEB;49;13.3;26.6;759;60;14.9;14.4;15.4;8.8;66.8
392;20230612100000;UEB;55;18.4;30.2;864;60;15.9;15.6;16.4;9.1;63.8
392;20230612110000;UEB;54;22.3;34.6;917;60;17.1;16.6;17.5;9.1;59.5
392;20230612120000;UEB;59;22.3;35.3;965;60;18.3;17.6;19.1;8.1;51.7
392;20230612130000;UEB;51;24.8;41.8;931;60;19.1;18.9;19.3;6.5;43.9
392;20230612140000;UEB;49;25.6;46.4;842;60;19.7;19.6;19.9;5.3;38.7
392;20230612150000;UEB;56;30.6;46.4;718;60;20.1;19.8;20.4;5.4;38.1
392;20230612160000;UEB;58;30.6;47.5;575;60;20.1;20.0;20.2;5.4;38.2
392;20230612170000;UEB;55;32.4;43.6;415;60;20.0;19.8;20.2;5.5;38.4
392;20230612180000;UEB;63;35.6;46.1;234;60;19.8;19.7;19.9;5.6;39.5
392;20230612190000;UEB;61;37.4;50.8;75;50;19.3;18.9;19.6;5.8;41.3
392;20230612200000;UEB;59;42.1;55.4;7;0;18.2;17.8;18.7;5.3;42.7
392;20230612210000;UEB;62;42.8;57.6;4;0;17.3;17.1;17.6;4.0;41.3
392;20230612220000;UEB;64;38.2;53.3;4;0;16.3;15.9;16.7;3.6;42.6
392;20230612230000;UEB;68;38.2;54.0;4;0;15.7;15.5;15.9;3.4;43.7
392;20230613000000;UEB;65;38.2;54.4;4;0;15.2;14.8;15.4;3.2;44.7
392;20230613010000;UEB;61;33.5;42.5;4;0;14.1;13.5;14.6;3.5;48.9
392;20230613020000;UEB;61;36.0;43.9;4;0;13.2;12.9;13.5;3.8;53.0
392;20230613030000;UEB;61;38.2;44.6;4;0;12.4;12.1;12.7;4.2;57.4
392;20230613040000;UEB;58;36.4;40.7;13;4;11.7;11.5;12.1;4.2;60.0
392;20230613050000;UEB;61;31.0;37.1;96;60;11.2;10.8;11.4;4.5;63.4
392;20230613060000;UEB;62;28.1;34.9;260;60;10.8;10.7;11.1;4.5;65.0
392;20230613070000;UEB;50;19.1;25.6;449;60;11.0;10.7;11.3;5.0;66.3
392;20230613080000;UEB;46;16.9;24.5;610;60;11.8;11.3;12.3;5.5;65.1
392;20230613090000;UEB;53;17.3;27.7;775;60;12.8;12.5;13.3;5.9;62.7
392;20230613100000;UEB;50;20.9;33.1;878;60;14.2;13.5;14.8;6.2;58.6
392;20230613110000;UEB;49;23.0;34.2;928;60;15.1;14.6;15.5;6.7;57.3
392;20230613120000;UEB;50;26.3;40.0;964;60;16.1;15.6;16.5;7.0;54.7
392;20230613130000;UEB;48;26.3;40.7;890;59;17.0;16.7;17.4;7.0;51.5
392;20230613140000;UEB;59;30.2;44.6;791;57;17.8;17.6;18.1;6.8;48.5
392;20230613150000;UEB;53;29.5;42.5;732;60;18.3;18.0;18.5;5.5;42.9
392;20230613160000;UEB;53;29.2;42.1;576;60;18.6;18.5;18.7;3.3;36.2
392;20230613170000;UEB;60;32.8;48.6;415;60;18.7;18.6;18.9;1.0;30.5
392;20230613180000;UEB;67;35.6;46.1;234;60;18.4;18.3;18.5;-1.9;25.2
