station;termin;nat_abbr;dkl010z0;fkl010z0;fkl010z1;fu3010z0;fu3010z1;fve010z0;gre000z0;oli000z0;pp0qffs0;pp0qnhs0;ppz700s0;ppz850s0;prestas0;pva200s0;rre150z0;sre000z0;tde200s0;tre005s0;tre200s0;ure200s0;wcc006s1
75;20230610171000;BAS;353;2.2;6.0;7.9;21.6;1.9;280;366;1009.6;1011.7;;;974.2;13.6;0.0;10;11.5;29.5;27.4;37.2;
75;20230610172000;BAS;2;1.8;5.1;6.5;18.4;1.5;259;367;1009.8;1011.8;;;974.3;14.2;0.0;10;12.2;29.2;27.1;39.5;
75;20230610173000;BAS;19;1.3;3.5;4.7;12.6;1.0;227;370;1009.8;1011.8;;;974.3;13.8;0.0;9;11.8;28.7;27.2;38.4;
75;20230610174000;BAS;30;1.2;3.6;4.3;13.0;0.9;235;379;1009.8;1011.9;;;974.4;13.9;0.0;10;11.8;27.7;27.5;37.8;
75;20230610175000;BAS;40;2.5;7.0;9.0;25.2;2.3;127;393;1010.3;1012.1;;;974.6;14.9;0.0;1;12.9;26.9;25.8;44.9;
75;20230610180000;BAS;38;2.4;5.7;8.6;20.5;2.1;95;389;1010.4;1012.2;;;974.7;14.6;0.0;0;12.6;25.1;25.4;44.9;
75;20230610181000;BAS;32;1.7;4.0;6.1;14.4;1.4;91;390;1010.4;1012.2;;;974.7;14.2;0.0;0;12.2;24.5;25.5;43.5;
75;20230610182000;BAS;65;1.2;3.7;4.3;13.3;0.7;71;397;1010.5;1012.2;;;974.7;15.1;0.0;0;13.1;24.2;24.8;48.2;
75;20230610183000;BAS;36;0.9;2.2;3.2;7.9;0.7;47;401;1010.5;1012.2;;;974.7;14.1;0.0;0;12.1;23.5;25.1;44.4;
75;20230610184000;BAS;53;1.5;3.3;5.4;11.9;1.4;39;400;1010.6;1012.3;;;974.8;14.2;0.0;0;12.2;23.1;24.9;45.1;
75;20230610185000;BAS;46;1.1;3.0;4.0;10.8;1.0;37;397;1010.7;1012.5;;;974.9;14.0;0.0;0;12.0;22.8;24.6;45.3;
75;20230610190000;BAS;64;1.0;1.9;3.6;6.8;0.9;17;401;1010.9;1012.7;;;975.1;14.2;0.0;0;12.2;22.3;24.6;45.8;
75;20230610191000;BAS;77;1.3;2.9;4.7;10.4;1.2;6;404;1011.1;1012.8;;;975.2;14.8;0.0;0;12.8;21.9;24.0;49.6;
75;20230610192000;BAS;68;1.4;2.7;5.0;9.7;1.3;1;406;1011.2;1012.9;;;975.3;14.9;0.0;0;12.9;21.6;23.8;50.6;
75;20230610193000;BAS;47;1.5;2.9;5.4;10.4;1.4;0;402;1011.5;1013.1;;;975.5;15.5;0.0;0;13.6;21.5;23.1;55.0;
75;20230610194000;BAS;45;1.2;2.6;4.3;9.4;1.2;0;393;1011.6;1013.2;;;975.6;15.4;0.0;0;13.5;20.8;23.2;54.3;
75;20230610195000;BAS;19;1.2;2.7;4.3;9.7;1.1;0;396;1011.7;1013.3;;;975.7;14.9;0.0;0;13.0;20.2;23.7;51.0;
75;20230610200000;BAS;31;0.9;2.2;3.2;7.9;0.7;0;400;1011.8;1013.4;;;975.8;15.5;0.0;0;13.6;20.4;23.4;54.0;
75;20230610201000;BAS;35;0.6;1.5;2.2;5.4;0.4;0;404;1012.1;1013.6;;;976.0;16.0;0.0;0;14.0;20.1;22.9;57.3;
75;20230610202000;BAS;89;0.7;3.0;2.5;10.8;0.3;0;405;1012.2;1013.7;;;976.1;16.2;0.0;0;14.3;20.3;22.9;58.2;
75;20230610203000;BAS;62;1.1;3.4;4.0;12.2;0.9;0;404;1012.3;1013.8;;;976.2;15.9;0.0;0;13.9;20.5;23.0;56.6;
75;20230610204000;BAS;65;2.1;4.3;7.6;15.5;2.0;0;405;1012.5;1013.9;;;976.3;16.3;0.0;0;14.3;20.3;22.4;60.3;
75;20230610205000;BAS;61;2.9;5.6;10.4;20.2;2.8;0;405;1012.7;1014.0;;;976.4;16.8;0.0;0;14.8;19.7;21.7;64.9;
75;20230610210000;BAS;47;1.5;4.5;5.4;16.2;1.4;0;413;1013.0;1014.1;;;976.5;18.4;0.1;0;16.2;18.2;19.8;79.5;
75;20230610211000;BAS;72;1.7;4.0;6.1;14.4;1.5;0;410;1013.0;1014.1;;;976.5;17.8;0.5;0;15.7;17.7;20.3;74.9;
75;20230610212000;BAS;161;1.2;2.2;4.3;7.9;0.8;0;404;1012.7;1014.0;;;976.4;16.5;0.1;0;14.5;17.6;21.2;65.7;
75;20230610213000;BAS;150;0.7;1.4;2.5;5.0;0.6;0;403;1012.9;1014.0;;;976.4;18.9;0.0;0;16.6;18.0;19.9;81.5;
75;20230610214000;BAS;93;1.0;2.5;3.6;9.0;1.0;0;396;1013.1;1014.1;;;976.5;19.4;0.0;0;17.0;17.9;19.5;85.6;
75;20230610215000;BAS;117;0.7;1.1;2.5;4.0;0.6;0;395;1012.9;1014.0;;;976.4;19.5;0.1;0;17.1;18.0;19.7;85.1;
75;20230610220000;BAS;127;0.6;1.0;2.2;3.6;0.6;0;391;1013.1;1014.1;;;976.5;19.6;0.0;0;17.2;18.0;19.5;86.3;
75;20230610221000;BAS;206;1.0;1.2;3.6;4.3;0.8;0;385;1013.0;1014.1;;;976.5;19.8;0.0;0;17.3;17.8;19.6;86.8;
75;20230610222000;BAS;233;0.9;1.2;3.2;4.3;0.9;0;382;1013.2;1014.2;;;976.6;20.0;0.0;0;17.5;17.6;19.4;88.8;
75;20230610223000;BAS;227;0.9;1.3;3.2;4.7;0.9;0;376;1013.2;1014.2;;;976.6;19.8;0.0;0;17.4;17.3;19.5;87.4;
75;20230610224000;BAS;237;0.7;0.9;2.5;3.2;0.7;0;364;1013.1;1014.1;;;976.5;19.4;0.0;0;17.1;16.7;19.0;88.5;
75;20230610225000;BAS;230;0.7;0.9;2.5;3.2;0.7;0;353;1013.1;1014.1;;;976.5;19.0;0.0;0;16.7;15.9;19.2;85.3;
75;20230610230000;BAS;228;0.9;1.4;3.2;5.0;0.9;0;346;1013.2;1014.1;;;976.5;19.2;0.0;0;16.8;15.1;18.8;88.4;
75;20230610231000;BAS;226;1.0;1.2;3.6;4.3;1.0;0;342;1013.2;1014.1;;;976.5;18.6;0.0;0;16.4;14.3;18.1;89.7;
75;20230610232000;BAS;243;1.1;1.7;4.0;6.1;1.1;0;340;1013.2;1014.1;;;976.5;19.0;0.0;0;16.7;13.8;18.3;90.2;
75;20230610233000;BAS;242;1.4;1.8;5.0;6.5;1.4;0;339;1013.3;1014.2;;;976.6;19.0;0.0;0;16.7;14.0;18.2;91.0;
75;20230610234000;BAS;224;1.2;1.4;4.3;5.0;1.2;0;338;1013.5;1014.3;;;976.7;18.5;0.0;0;16.3;13.7;17.5;92.8;
75;20230610235000;BAS;227;0.9;1.4;3.2;5.0;0.9;0;339;1013.6;1014.4;;;976.8;17.9;0.0;0;15.7;13.4;17.6;88.9;
75;20230611000000;BAS;233;0.8;1.2;2.9;4.3;0.8;0;339;1013.7;1014.5;;;976.9;17.7;0.0;0;15.5;13.0;17.5;88.3;
75;20230611001000;BAS;204;0.9;1.2;3.2;4.3;0.9;0;338;1013.6;1014.4;;;976.8;17.7;0.0;0;15.6;13.0;17.6;88.1;
75;20230611002000;BAS;217;0.8;1.1;2.9;4.0;0.8;0;338;1013.7;1014.4;;;976.8;17.7;0.0;0;15.6;12.8;17.2;90.4;
75;20230611003000;BAS;214;1.2;1.4;4.3;5.0;1.2;0;337;1013.7;1014.4;;;976.8;17.5;0.0;0;15.4;12.6;17.4;88.0;
75;20230611004000;BAS;206;0.9;1.3;3.2;4.7;0.9;0;336;1013.7;1014.4;;;976.8;17.2;0.0;0;15.2;12.5;17.3;87.3;
75;20230611005000;BAS;138;0.4;0.7;1.4;2.5;0.3;0;336;1013.8;1014.5;;;976.9;17.1;0.0;0;15.1;12.3;16.8;89.6;
75;20230611010000;BAS;116;0.4;0.7;1.4;2.5;0.4;0;338;1013.9;1014.5;;;976.9;17.5;0.0;0;15.4;11.9;16.6;92.9;
75;20230611011000;BAS;166;0.6;1.8;2.2;6.5;0.4;0;343;1013.8;1014.5;;;976.9;17.3;0.0;0;15.2;12.1;16.8;90.5;
75;20230611012000;BAS;230;1.6;1.9;5.8;6.8;1.6;0;343;1013.9;1014.5;;;976.9;17.1;0.0;0;15.1;13.0;16.4;91.8;
75;20230611013000;BAS;214;1.0;1.5;3.6;5.4;1.0;0;342;1013.9;1014.6;;;977.0;17.0;0.0;0;15.0;12.6;16.8;89.0;
75;20230611014000;BAS;189;1.2;1.5;4.3;5.4;1.2;0;341;1013.9;1014.6;;;977.0;17.1;0.0;0;15.1;13.3;17.0;88.5;
75;20230611015000;BAS;198;1.0;1.4;3.6;5.0;1.0;0;343;1014.0;1014.7;;;977.1;17.2;0.0;0;15.1;13.2;16.8;89.8;
75;20230611020000;BAS;208;1.1;1.4;4.0;5.0;1.1;0;345;1014.1;1014.7;;;977.1;17.0;0.0;0;14.9;12.9;16.4;91.1;
75;20230611021000;BAS;222;0.9;1.3;3.2;4.7;0.9;0;347;1014.1;1014.7;;;977.1;17.1;0.0;0;15.1;12.2;16.2;92.9;
75;20230611022000;BAS;217;0.5;1.2;1.8;4.3;0.4;0;349;1014.1;1014.7;;;977.1;17.2;0.0;0;15.1;11.5;16.5;91.5;
75;20230611023000;BAS;232;1.1;1.4;4.0;5.0;1.1;0;351;1014.1;1014.7;;;977.1;17.0;0.0;0;15.0;11.6;16.6;90.3;
75;20230611024000;BAS;188;0.6;1.6;2.2;5.8;0.5;0;353;1014.1;1014.6;;;977.0;16.6;0.0;0;14.6;11.5;15.8;92.6;
75;20230611025000;BAS;93;0.9;1.4;3.2;5.0;0.9;0;353;1014.0;1014.6;;;977.0;16.6;0.0;0;14.6;11.0;16.0;91.5;
75;20230611030000;BAS;102;0.8;1.5;2.9;5.4;0.7;0;355;1014.0;1014.6;;;977.0;16.8;0.0;0;14.8;10.7;16.0;92.6;
75;20230611031000;BAS;154;0.6;1.2;2.2;4.3;0.5;0;357;1014.0;1014.6;;;977.0;16.4;0.0;0;14.4;11.0;16.2;89.3;
75;20230611032000;BAS;193;0.7;1.2;2.5;4.3;0.6;0;357;1014.1;1014.6;;;977.0;16.3;0.0;0;14.3;11.4;15.6;91.8;
75;20230611033000;BAS;144;0.5;0.9;1.8;3.2;0.5;1;357;1014.0;1014.6;;;977.0;16.3;0.0;0;14.3;10.8;16.0;89.5;
75;20230611034000;BAS;162;0.5;0.8;1.8;2.9;0.5;4;357;1014.2;1014.7;;;977.1;16.1;0.0;0;14.1;10.7;15.6;90.9;
75;20230611035000;BAS;121;0.5;1.2;1.8;4.3;0.5;9;356;1014.1;1014.7;;;977.1;15.8;0.0;0;13.9;10.7;16.3;85.5;
75;20230611040000;BAS;103;0.6;1.4;2.2;5.0;0.6;19;355;1014.3;1014.8;;;977.2;16.0;0.0;0;14.0;10.8;15.9;88.6;
75;20230611041000;BAS;134;0.5;0.9;1.8;3.2;0.4;34;355;1014.3;1014.8;;;977.2;16.0;0.0;5;14.1;11.0;16.0;88.3;
75;20230611042000;BAS;116;0.5;1.1;1.8;4.0;0.5;50;356;1014.3;1014.9;;;977.3;16.2;0.0;10;14.3;11.3;16.3;87.7;
75;20230611043000;BAS;80;0.6;1.2;2.2;4.3;0.6;70;356;1014.2;1014.9;;;977.3;16.1;0.0;10;14.1;11.9;17.1;82.7;
75;20230611044000;BAS;101;0.4;0.9;1.4;3.2;0.3;91;354;1014.4;1015.0;;;977.4;16.6;0.0;10;14.6;13.1;16.3;89.7;
75;20230611045000;BAS;80;1.0;1.7;3.6;6.1;1.0;115;344;1014.3;1015.0;;;977.4;16.2;0.0;10;14.2;14.4;17.3;81.9;
75;20230611050000;BAS;85;1.0;1.7;3.6;6.1;1.0;139;328;1014.3;1015.0;;;977.4;16.0;0.0;10;14.0;15.8;17.5;80.1;
75;20230611051000;BAS;80;1.2;2.3;4.3;8.3;1.2;167;326;1014.3;1015.1;;;977.5;16.2;0.0;10;14.2;16.6;17.8;79.5;
75;20230611052000;BAS;80;1.6;2.8;5.8;10.1;1.5;195;326;1014.3;1015.1;;;977.5;15.9;0.0;10;13.9;17.3;18.0;77.1;
75;20230611053000;BAS;87;1.8;3.3;6.5;11.9;1.7;223;327;1014.3;1015.1;;;977.5;16.2;0.0;10;14.2;17.8;18.2;77.7;
75;20230611054000;BAS;89;1.4;3.0;5.0;10.8;1.3;252;327;1014.3;1015.2;;;977.6;16.5;0.0;10;14.5;18.6;18.7;76.6;
75;20230611055000;BAS;95;1.0;2.3;3.6;8.3;0.9;280;328;1014.3;1015.2;;;977.6;15.8;0.0;10;13.8;18.9;18.8;72.9;
75;20230611060000;BAS;80;1.0;2.3;3.6;8.3;1.0;306;329;1014.2;1015.2;;;977.6;15.9;0.0;10;14.0;19.6;19.3;71.2;
75;20230611061000;BAS;85;0.8;2.1;2.9;7.6;0.7;334;330;1014.3;1015.3;;;977.7;15.7;0.0;10;13.8;20.4;19.5;69.5;
75;20230611062000;BAS;92;1.3;2.5;4.7;9.0;1.1;362;331;1014.3;1015.4;;;977.8;16.5;0.0;10;14.5;21.1;20.3;69.2;
75;20230611063000;BAS;105;0.9;2.5;3.2;9.0;0.8;390;332;1014.3;1015.4;;;977.8;16.4;0.0;10;14.4;22.4;20.6;67.7;
75;20230611064000;BAS;84;1.3;3.0;4.7;10.8;1.2;418;332;1014.2;1015.4;;;977.8;15.6;0.0;10;13.7;25.5;20.9;63.3;
75;20230611065000;BAS;107;1.7;4.0;6.1;14.4;1.4;448;334;1014.1;1015.4;;;977.8;15.8;0.0;10;13.8;25.9;21.5;61.5;
75;20230611070000;BAS;98;1.4;3.1;5.0;11.2;1.1;475;335;1014.2;1015.4;;;977.8;15.4;0.0;10;13.5;26.9;21.4;60.6;
75;20230611071000;BAS;95;1.5;3.2;5.4;11.5;1.2;503;336;1014.1;1015.4;;;977.8;15.6;0.0;10;13.7;27.4;22.0;59.2;
75;20230611072000;BAS;64;1.6;3.6;5.8;13.0;1.3;532;338;1014.2;1015.5;;;977.9;15.2;0.0;10;13.2;27.8;22.1;57.0;
75;20230611073000;BAS;75;2.1;3.7;7.6;13.3;2.0;558;338;1014.2;1015.5;;;977.9;14.9;0.0;10;12.9;28.7;22.0;56.2;
75;20230611074000;BAS;120;1.5;3.1;5.4;11.2;1.2;582;339;1014.2;1015.6;;;978.0;15.6;0.0;10;13.7;29.2;22.8;56.3;
75;20230611075000;BAS;113;1.1;2.3;4.0;8.3;0.8;608;340;1014.2;1015.6;;;978.0;15.1;0.0;10;13.2;29.6;22.5;55.5;
75;20230611080000;BAS;72;1.3;2.6;4.7;9.4;0.9;634;342;1014.0;1015.5;;;977.9;17.3;0.0;10;15.3;30.7;23.6;59.5;
75;20230611081000;BAS;33;0.8;1.9;2.9;6.8;0.5;658;343;1014.1;1015.5;;;977.9;15.9;0.0;10;14.0;30.9;22.9;57.1;
75;20230611082000;BAS;3;1.2;2.9;4.3;10.4;0.9;683;343;1014.0;1015.5;;;977.9;16.1;0.0;10;14.1;31.2;23.1;57.0;
75;20230611083000;BAS;43;1.6;3.0;5.8;10.8;1.4;712;343;1013.9;1015.5;;;977.9;16.9;0.0;10;14.9;32.4;24.3;55.6;
75;20230611084000;BAS;57;1.0;2.6;3.6;9.4;0.6;728;341;1014.0;1015.5;;;977.9;15.6;0.0;10;13.6;32.3;23.2;54.9;
75;20230611085000;BAS;329;1.4;3.6;5.0;13.0;1.0;749;343;1013.7;1015.3;;;977.7;16.3;0.0;10;14.3;32.4;24.2;54.0;
75;20230611090000;BAS;317;1.0;2.3;3.6;8.3;0.8;768;343;1013.7;1015.3;;;977.7;16.1;0.0;10;14.1;33.0;23.7;54.9;
75;20230611091000;BAS;24;1.3;3.2;4.7;11.5;0.9;788;345;1013.6;1015.2;;;977.6;16.2;0.0;10;14.3;33.4;23.9;54.8;
75;20230611092000;BAS;357;1.5;3.0;5.4;10.8;1.2;805;346;1013.5;1015.2;;;977.6;16.2;0.0;10;14.2;33.7;24.5;52.8;
75;20230611093000;BAS;36;1.3;3.1;4.7;11.2;1.0;820;346;1013.7;1015.3;;;977.7;15.5;0.0;10;13.5;34.0;23.9;52.3;
75;20230611094000;BAS;79;1.1;2.6;4.0;9.4;0.9;838;348;1013.7;1015.3;;;977.7;15.6;0.0;10;13.6;34.2;24.0;52.2;
75;20230611095000;BAS;357;1.3;3.0;4.7;10.8;0.8;854;350;1013.5;1015.2;;;977.6;15.9;0.0;10;13.9;34.9;24.7;51.1;
75;20230611100000;BAS;1;1.5;3.4;5.4;12.2;1.0;871;351;1013.3;1015.2;;;977.6;16.9;0.0;10;14.9;34.6;26.2;49.7;
75;20230611101000;BAS;316;1.1;2.2;4.0;7.9;0.4;888;353;1013.4;1015.2;;;977.6;15.9;0.0;10;13.9;34.9;25.3;49.3;
75;20230611102000;BAS;262;1.2;4.5;4.3;16.2;0.7;911;355;1013.3;1015.1;;;977.5;16.3;0.0;10;14.3;35.0;25.6;49.8;
75;20230611103000;BAS;316;1.7;4.2;6.1;15.1;1.1;932;358;1013.2;1015.1;;;977.5;16.9;0.0;10;14.9;35.6;26.6;48.6;
75;20230611104000;BAS;73;2.2;5.3;7.9;19.1;1.9;904;359;1013.2;1015.1;;;977.5;16.0;0.0;10;14.0;35.5;26.3;46.7;
75;20230611105000;BAS;13;1.9;4.7;6.8;16.9;1.1;952;362;1013.1;1015.0;;;977.4;16.8;0.0;10;14.8;35.9;26.6;48.4;
75;20230611110000;BAS;308;2.0;3.7;7.2;13.3;1.7;835;365;1013.1;1015.0;;;977.4;16.8;0.0;8;14.8;35.3;26.3;49.2;
75;20230611111000;BAS;296;1.4;2.6;5.0;9.4;1.0;754;383;1012.9;1014.9;;;977.3;16.5;0.0;7;14.5;34.8;26.8;46.9;
75;20230611112000;BAS;347;1.7;3.7;6.1;13.3;1.3;586;380;1013.1;1014.9;;;977.3;16.3;0.0;5;14.3;33.9;25.8;49.0;
75;20230611113000;BAS;273;1.6;3.5;5.8;12.6;0.7;484;378;1013.1;1014.9;;;977.3;16.0;0.0;3;14.0;31.0;25.8;48.2;
75;20230611114000;BAS;24;1.5;3.9;5.4;14.0;0.8;503;377;1012.8;1014.8;;;977.2;16.8;0.0;4;14.8;29.5;27.1;46.9;
75;20230611115000;BAS;160;0.9;2.4;3.2;8.6;0.5;969;379;1012.7;1014.7;;;977.1;15.7;0.0;9;13.8;34.7;26.6;45.2;
75;20230611120000;BAS;65;1.3;2.9;4.7;10.4;0.5;578;395;1012.7;1014.6;;;977.0;16.0;0.0;4;14.0;34.4;26.5;46.3;
75;20230611121000;BAS;62;2.0;5.6;7.2;20.2;1.8;800;378;1012.3;1014.4;;;976.8;15.7;0.0;8;13.8;33.3;27.3;43.4;
75;20230611122000;BAS;56;2.1;5.1;7.6;18.4;1.8;983;373;1012.2;1014.3;;;976.7;15.4;0.0;10;13.4;36.4;27.3;42.4;
75;20230611123000;BAS;2;1.9;5.3;6.8;19.1;1.4;959;377;1012.1;1014.2;;;976.6;16.0;0.0;10;14.0;37.5;27.7;43.1;
75;20230611124000;BAS;59;2.3;5.7;8.3;20.5;2.0;291;375;1012.0;1014.0;;;976.4;15.1;0.0;1;13.1;32.2;26.7;43.1;
75;20230611125000;BAS;70;2.3;6.6;8.3;23.8;1.9;680;376;1011.7;1013.9;;;976.3;16.2;0.0;6;14.2;31.6;28.3;42.2;
75;20230611130000;BAS;78;2.0;3.2;7.2;11.5;1.8;1005;385;1011.7;1013.9;;;976.3;16.2;0.0;10;14.2;36.7;28.5;41.6;
75;20230611131000;BAS;16;1.4;3.6;5.0;13.0;1.0;345;393;1011.7;1013.7;;;976.1;16.2;0.0;2;14.2;33.7;27.0;45.5;
75;20230611132000;BAS;55;2.0;5.5;7.2;19.8;1.8;383;385;1011.7;1013.7;;;976.1;16.1;0.0;3;14.1;29.9;26.9;45.4;
75;20230611133000;BAS;49;1.3;3.2;4.7;11.5;1.1;573;380;1011.5;1013.7;;;976.1;16.8;0.0;6;14.8;32.1;28.3;43.7;
75;20230611134000;BAS;43;1.5;6.1;5.4;22.0;1.1;947;388;1011.3;1013.5;;;975.9;15.6;0.0;10;13.7;37.0;28.1;41.1;
75;20230611135000;BAS;7;1.8;5.1;6.5;18.4;1.4;398;393;1011.5;1013.5;;;975.9;15.5;0.0;2;13.5;33.7;27.0;43.4;
75;20230611140000;BAS;37;1.9;6.1;6.8;22.0;1.7;319;395;1011.3;1013.4;;;975.8;15.3;0.0;3;13.3;30.7;27.1;42.6;
75;20230611141000;BAS;43;1.6;3.2;5.8;11.5;1.5;378;380;1011.3;1013.4;;;975.8;15.2;0.0;4;13.2;29.5;27.1;42.4;
75;20230611142000;BAS;79;1.5;4.2;5.4;15.1;1.4;822;372;1011.1;1013.4;;;975.8;14.8;0.0;10;12.8;34.6;28.9;37.1;
75;20230611143000;BAS;307;1.0;3.3;3.6;11.9;0.7;609;371;1011.0;1013.2;;;975.6;13.9;0.0;9;11.9;33.9;28.0;36.9;
75;20230611144000;BAS;58;2.4;5.1;8.6;18.4;2.0;741;380;1010.9;1013.2;;;975.6;14.1;0.0;9;12.0;36.2;29.1;34.9;
75;20230611145000;BAS;81;3.7;6.6;13.3;23.8;3.5;515;380;1010.8;1013.1;;;975.5;13.8;0.0;6;11.7;33.9;28.6;35.2;
75;20230611150000;BAS;80;3.0;8.2;10.8;29.5;2.7;754;390;1010.8;1013.1;;;975.5;14.1;0.0;10;12.1;35.8;29.1;35.0;
75;20230611151000;BAS;3;1.8;3.8;6.5;13.7;1.0;359;399;1011.0;1013.1;;;975.5;15.7;0.0;3;13.7;33.9;27.1;43.7;
75;20230611152000;BAS;11;1.2;3.5;4.3;12.6;1.0;217;402;1011.0;1013.1;;;975.5;15.8;0.0;0;13.9;29.8;27.1;44.2;
75;20230611153000;BAS;33;1.6;3.7;5.8;13.3;1.3;219;401;1011.1;1013.1;;;975.5;16.4;0.0;0;14.4;28.6;26.8;46.7;
75;20230611154000;BAS;20;1.1;2.6;4.0;9.4;0.9;209;387;1011.0;1013.0;;;975.4;16.6;0.0;0;14.6;28.0;26.6;47.7;
75;20230611155000;BAS;73;1.1;2.8;4.0;10.1;0.8;193;378;1010.9;1012.9;;;975.3;16.6;0.0;0;14.6;27.4;26.7;47.3;
75;20230611160000;BAS;69;1.4;3.0;5.0;10.8;1.2;183;372;1010.9;1012.9;;;975.3;15.5;0.0;1;13.5;26.9;26.6;44.4;
75;20230611161000;BAS;83;2.2;5.9;7.9;21.2;2.0;254;370;1010.8;1012.9;;;975.3;13.8;0.0;4;11.8;27.9;27.1;38.5;
75;20230611162000;BAS;78;3.0;6.3;10.8;22.7;2.7;356;374;1010.6;1012.8;;;975.2;13.8;0.0;7;11.8;28.3;28.0;36.6;
75;20230611163000;BAS;78;2.9;5.5;10.4;19.8;2.7;344;384;1010.6;1012.8;;;975.2;13.6;0.0;6;11.6;30.2;28.0;36.1;
75;20230611164000;BAS;81;3.2;7.0;11.5;25.2;3.1;117;390;1010.7;1012.8;;;975.2;13.1;0.0;0;11.0;27.7;27.4;36.0;
75;20230611165000;BAS;77;3.5;7.0;12.6;25.2;3.3;94;388;1010.8;1012.9;;;975.3;13.2;0.0;0;11.1;26.0;27.1;36.9;
75;20230611170000;BAS;81;2.7;6.2;9.7;22.3;2.6;97;382;1010.9;1012.9;;;975.3;13.3;0.0;0;11.2;25.2;26.6;38.2;
75;20230611171000;BAS;62;2.2;5.2;7.9;18.7;2.1;92;376;1010.9;1012.9;;;975.3;13.4;0.0;0;11.3;24.7;26.5;38.6;
75;20230611172000;BAS;52;1.2;3.0;4.3;10.8;1.1;77;372;1010.8;1012.8;;;975.2;13.8;0.0;0;11.8;23.9;26.1;40.8;
75;20230611173000;BAS;45;0.8;2.1;2.9;7.6;0.7;72;370;1010.9;1012.8;;;975.2;14.0;0.0;0;12.0;23.0;26.0;41.8;
75;20230611174000;BAS;83;1.3;3.8;4.7;13.7;1.1;62;367;1010.8;1012.8;;;975.2;12.9;0.0;0;10.8;22.1;26.5;37.3;
75;20230611175000;BAS;82;2.0;4.4;7.2;15.8;1.8;67;366;1011.0;1012.9;;;975.3;13.0;0.0;0;10.9;22.2;25.9;39.0;
75;20230611180000;BAS;86;2.2;4.7;7.9;16.9;2.0;55;363;1011.0;1012.9;;;975.3;13.1;0.0;0;11.0;22.2;25.5;40.2;
75;20230611181000;BAS;82;2.7;8.7;9.7;31.3;2.5;50;364;1011.0;1012.9;;;975.3;13.1;0.0;0;10.9;22.1;25.4;40.3;
75;20230611182000;BAS;62;1.8;5.3;6.5;19.1;1.7;65;363;1011.2;1013.1;;;975.5;12.7;0.0;5;10.5;21.7;25.9;38.0;
75;20230611183000;BAS;70;2.3;4.3;8.3;15.5;2.2;45;362;1011.2;1013.1;;;975.5;12.8;0.0;3;10.7;21.4;25.6;39.1;
75;20230611184000;BAS;82;2.1;4.9;7.6;17.6;2.0;33;365;1011.4;1013.2;;;975.6;12.8;0.0;0;10.7;21.1;25.3;39.8;
75;20230611185000;BAS;83;2.9;7.3;10.4;26.3;2.7;23;358;1011.3;1013.1;;;975.5;12.5;0.0;0;10.3;21.1;25.2;39.1;
75;20230611190000;BAS;85;3.1;5.9;11.2;21.2;2.9;12;354;1011.3;1013.1;;;975.5;12.4;0.0;0;10.2;20.8;24.9;39.5;
75;20230611191000;BAS;80;3.0;5.7;10.8;20.5;2.8;6;351;1011.4;1013.2;;;975.6;12.2;0.0;0;9.9;20.0;24.9;38.7;
75;20230611192000;BAS;81;2.3;5.2;8.3;18.7;2.2;2;348;1011.6;1013.2;;;975.6;12.5;0.0;0;10.3;19.2;23.7;42.8;
75;20230611193000;BAS;89;1.7;4.0;6.1;14.4;1.5;0;347;1011.6;1013.3;;;975.7;12.3;0.0;0;10.0;17.9;23.9;41.4;
75;20230611194000;BAS;84;1.8;3.9;6.5;14.0;1.7;0;345;1011.9;1013.4;;;975.8;12.6;0.0;0;10.4;16.4;23.0;45.0;
75;20230611195000;BAS;79;1.7;3.7;6.1;13.3;1.7;0;344;1012.0;1013.5;;;975.9;12.4;0.0;0;10.2;15.9;23.1;43.9;
75;20230611200000;BAS;85;1.7;3.6;6.1;13.0;1.6;0;343;1012.0;1013.7;;;976.1;12.1;0.0;0;9.8;15.5;24.0;40.5;
75;20230611201000;BAS;77;1.5;3.7;5.4;13.3;1.4;0;342;1012.2;1013.8;;;976.2;12.1;0.0;0;9.8;15.4;23.7;41.4;
75;20230611202000;BAS;156;0.5;1.7;1.8;6.1;0.4;0;341;1012.6;1014.0;;;976.4;12.4;0.0;0;10.1;14.2;22.2;46.2;
75;20230611203000;BAS;99;0.7;2.7;2.5;9.7;0.6;0;340;1012.7;1014.1;;;976.5;12.4;0.0;0;10.1;13.5;22.1;46.5;
75;20230611204000;BAS;88;1.3;2.9;4.7;10.4;1.2;0;339;1012.9;1014.2;;;976.6;12.5;0.0;0;10.2;13.4;21.5;48.6;
75;20230611205000;BAS;97;1.0;3.3;3.6;11.9;0.8;0;337;1012.9;1014.2;;;976.6;12.3;0.0;0;10.0;12.9;21.2;48.9;
75;20230611210000;BAS;86;1.8;4.6;6.5;16.6;1.7;0;337;1012.9;1014.2;;;976.6;12.2;0.0;0;9.9;13.5;21.3;48.3;
75;20230611211000;BAS;96;1.1;2.9;4.0;10.4;1.0;0;335;1013.2;1014.3;;;976.7;12.7;0.0;0;10.5;13.1;20.1;54.0;
75;20230611212000;BAS;64;0.9;2.4;3.2;8.6;0.8;0;336;1013.2;1014.3;;;976.7;12.5;0.0;0;10.3;12.7;20.3;52.6;
